,ID,Outcome
8903,29694,no
8904,29714,no
8905,29719,no
8906,29721,no
8907,29722,no
8908,29727,no
8909,29733,no
8910,29736,no
8911,29740,no
8912,29741,no
8913,29744,no
8914,29746,no
8915,29747,no
8916,29751,no
8917,29752,no
8918,29760,no
8919,29764,no
8920,29766,no
8921,29767,no
8922,29779,no
8923,29781,no
8924,29790,no
8925,29791,no
8926,29795,no
8927,29797,no
8928,29801,no
8929,29810,no
8930,29815,no
8931,29818,no
8932,29824,no
8933,29825,no
8934,29827,no
8935,29828,no
8936,29837,no
8937,29840,no
8938,29843,no
8939,29847,no
8940,29853,no
8941,29854,no
8942,29855,no
8943,29856,no
8944,29858,no
8945,29860,no
8946,29865,no
8947,29868,no
8948,29869,no
8949,29871,no
8950,29877,no
8951,29880,no
8952,29887,no
8953,29889,no
8954,29896,no
8955,29897,no
8956,29898,no
8957,29900,no
8958,29906,no
8959,29916,no
8960,29929,no
8961,29936,no
8962,29937,no
8963,29940,no
8964,29942,no
8965,29947,no
8966,29949,no
8967,29951,no
8968,29953,no
8969,29957,no
8970,29960,no
8971,29964,no
8972,29974,no
8973,29975,no
8974,29989,no
8975,29993,no
8976,29994,no
8977,29997,no
8978,29999,no
8979,30003,no
8980,30005,no
8981,30008,no
8982,30011,no
8983,30016,no
8984,30017,no
8985,30018,no
8986,30019,no
8987,30027,no
8988,30030,no
8989,30031,no
8990,30033,no
8991,30036,no
8992,30039,no
8993,30041,no
8994,30047,no
8995,30048,no
8996,30051,no
8997,30052,no
8998,30062,no
8999,30063,no
9000,30067,no
9001,30070,no
9002,30072,no
9003,30076,no
9004,30077,no
9005,30079,no
9006,30080,no
9007,30082,no
9008,30085,no
9009,30088,no
9010,30105,no
9011,30108,no
9012,30112,no
9013,30118,no
9014,30120,no
9015,30123,no
9016,30132,no
9017,30136,no
9018,30138,no
9019,30141,no
9020,30143,no
9021,30145,no
9022,30149,no
9023,30152,no
9024,30153,no
9025,30156,no
9026,30160,no
9027,30161,no
9028,30163,no
9029,30165,no
9030,30173,no
9031,30179,no
9032,30180,no
9033,30184,no
9034,30185,yes
9035,30194,no
9036,30200,no
9037,30203,no
9038,30208,yes
9039,30210,no
9040,30211,no
9041,30216,no
9042,30229,no
9043,30231,no
9044,30238,no
9045,30241,no
9046,30253,no
9047,30262,no
9048,30263,no
9049,30270,no
9050,30273,no
9051,30280,no
9052,30284,no
9053,30288,no
9054,30290,no
9055,30295,no
9056,30296,no
9057,30297,no
9058,30304,no
9059,30306,no
9060,30307,no
9061,30308,no
9062,30309,no
9063,30310,no
9064,30316,no
9065,30318,no
9066,30319,no
9067,30323,no
9068,30330,no
9069,30332,no
9070,30336,no
9071,30342,no
9072,30345,no
9073,30349,no
9074,30352,no
9075,30353,no
9076,30354,no
9077,30356,no
9078,30357,no
9079,30358,no
9080,30359,no
9081,30363,no
9082,30367,no
9083,30368,no
9084,30369,no
9085,30370,no
9086,30376,no
9087,30378,no
9088,30382,no
9089,30386,no
9090,30388,no
9091,30390,no
9092,30392,no
9093,30393,no
9094,30397,no
9095,30404,no
9096,30405,no
9097,30406,no
9098,30408,no
9099,30413,no
9100,30414,no
9101,30421,no
9102,30422,no
9103,30430,no
9104,30432,no
9105,30434,no
9106,30436,no
9107,30439,no
9108,30440,no
9109,30442,no
9110,30443,no
9111,30445,no
9112,30448,no
9113,30449,no
9114,30450,no
9115,30451,no
9116,30455,no
9117,30456,no
9118,30460,no
9119,30461,no
9120,30462,no
9121,30466,no
9122,30469,no
9123,30472,no
9124,30481,no
9125,30486,no
9126,30494,no
9127,30499,no
9128,30510,no
9129,30514,no
9130,30515,no
9131,30531,no
9132,30536,yes
9133,30541,no
9134,30543,no
9135,30548,no
9136,30559,no
9137,30561,no
9138,30562,no
9139,30564,no
9140,30566,no
9141,30568,no
9142,30570,no
9143,30571,no
9144,30573,no
9145,30574,no
9146,30579,no
9147,30582,no
9148,30584,no
9149,30586,no
9150,30591,no
9151,30592,no
9152,30593,no
9153,30594,no
9154,30601,no
9155,30602,no
9156,30608,no
9157,30609,no
9158,30619,no
9159,30624,no
9160,30625,no
9161,30627,no
9162,30633,no
9163,30634,no
9164,30637,no
9165,30638,no
9166,30641,no
9167,30648,no
9168,30649,no
9169,30651,no
9170,30652,no
9171,30654,no
9172,30656,no
9173,30661,no
9174,30662,no
9175,30670,no
9176,30672,no
9177,30673,no
9178,30677,no
9179,30678,no
9180,30685,no
9181,30696,no
9182,30706,no
9183,30710,no
9184,30714,no
9185,30723,no
9186,30725,no
9187,30726,no
9188,30730,no
9189,30732,no
9190,30734,no
9191,30736,no
9192,30738,no
9193,30741,no
9194,30744,no
9195,30747,no
9196,30748,no
9197,30756,no
9198,30757,no
9199,30771,no
9200,30774,no
9201,30777,no
9202,30779,no
9203,30780,no
9204,30782,no
9205,30787,no
9206,30789,no
9207,30795,no
9208,30797,no
9209,30798,no
9210,30804,no
9211,30815,no
9212,30820,no
9213,30832,no
9214,30836,no
9215,30841,no
9216,30845,no
9217,30850,no
9218,30855,no
9219,30856,no
9220,30859,no
9221,30861,no
9222,30862,no
9223,30863,no
9224,30866,no
9225,30871,no
9226,30872,no
9227,30875,no
9228,30878,no
9229,30881,no
9230,30886,no
9231,30888,no
9232,30889,no
9233,30890,no
9234,30894,no
9235,30897,no
9236,30904,no
9237,30911,no
9238,30914,no
9239,30919,no
9240,30920,no
9241,30925,no
9242,30927,no
9243,30929,no
9244,30938,no
9245,30943,no
9246,30949,no
9247,30950,no
9248,30955,no
9249,30957,no
9250,30959,no
9251,30960,no
9252,30963,no
9253,30967,no
9254,30969,no
9255,30971,no
9256,30974,no
9257,30976,no
9258,30983,no
9259,30988,no
9260,30989,no
9261,30990,no
9262,30991,no
9263,31000,no
9264,31001,no
9265,31002,no
9266,31006,no
9267,31007,no
9268,31009,no
9269,31011,no
9270,31014,no
9271,31019,no
9272,31022,no
9273,31023,no
9274,31026,no
9275,31027,no
9276,31029,no
9277,31032,no
9278,31033,no
9279,31036,no
9280,31040,no
9281,31044,no
9282,31045,no
9283,31046,no
9284,31051,no
9285,31065,no
9286,31066,no
9287,31071,no
9288,31072,no
9289,31073,yes
9290,31074,no
9291,31077,no
9292,31083,no
9293,31084,no
9294,31090,no
9295,31101,no
9296,31102,no
9297,31118,no
9298,31122,no
9299,31125,no
9300,31126,no
9301,31127,no
9302,31128,no
9303,31129,no
9304,31132,no
9305,31135,no
9306,31140,no
9307,31141,no
9308,31150,no
9309,31153,no
9310,31161,no
9311,31162,no
9312,31164,no
9313,31180,no
9314,31182,no
9315,31183,no
9316,31202,no
9317,31207,no
9318,31208,no
9319,31212,no
9320,31213,no
9321,31214,no
9322,31215,no
9323,31218,no
9324,31224,no
9325,31225,no
9326,31227,no
9327,31229,no
9328,31231,no
9329,31232,no
9330,31234,no
9331,31236,no
9332,31240,no
9333,31241,yes
9334,31247,no
9335,31253,no
9336,31265,no
9337,31266,no
9338,31267,no
9339,31274,no
9340,31276,no
9341,31282,no
9342,31283,no
9343,31288,no
9344,31289,no
9345,31296,no
9346,31297,no
9347,31299,no
9348,31300,no
9349,31301,no
9350,31302,no
9351,31303,no
9352,31305,no
9353,31307,no
9354,31308,no
9355,31310,no
9356,31311,no
9357,31313,no
9358,31315,no
9359,31317,no
9360,31322,no
9361,31323,no
9362,31324,no
9363,31326,no
9364,31331,no
9365,31333,no
9366,31334,no
9367,31336,no
9368,31338,no
9369,31339,no
9370,31340,no
9371,31343,no
9372,31344,no
9373,31345,no
9374,31349,no
9375,31350,no
9376,31352,no
9377,31362,no
9378,31363,no
9379,31366,no
9380,31367,no
9381,31368,no
9382,31369,no
9383,31370,no
9384,31371,no
9385,31372,no
9386,31373,no
9387,31375,no
9388,31383,no
9389,31386,no
9390,31388,no
9391,31391,no
9392,31396,no
9393,31398,no
9394,31400,no
9395,31401,no
9396,31403,no
9397,31411,no
9398,31414,no
9399,31415,no
9400,31420,no
9401,31421,no
9402,31425,no
9403,31428,no
9404,31430,no
9405,31436,no
9406,31440,no
9407,31442,no
9408,31443,no
9409,31448,no
9410,31455,no
9411,31464,no
9412,31466,no
9413,31471,no
9414,31473,no
9415,31475,no
9416,31480,no
9417,31481,no
9418,31486,no
9419,31491,no
9420,31504,no
9421,31506,no
9422,31511,no
9423,31518,no
9424,31519,no
9425,31523,no
9426,31536,no
9427,31538,no
9428,31540,no
9429,31541,no
9430,31542,no
9431,31545,no
9432,31552,no
9433,31554,no
9434,31567,no
9435,31573,no
9436,31583,no
9437,31586,no
9438,31587,no
9439,31588,no
9440,31598,no
9441,31608,no
9442,31610,no
9443,31612,no
9444,31615,no
9445,31617,no
9446,31624,no
9447,31627,no
9448,31628,no
9449,31630,no
9450,31634,no
9451,31638,no
9452,31639,no
9453,31641,no
9454,31652,no
9455,31655,no
9456,31658,no
9457,31659,no
9458,31660,no
9459,31662,no
9460,31664,no
9461,31677,no
9462,31679,no
9463,31686,no
9464,31687,no
9465,31691,no
9466,31692,no
9467,31693,no
9468,31696,no
9469,31697,no
9470,31700,no
9471,31703,no
9472,31706,no
9473,31708,no
9474,31711,no
9475,31714,no
9476,31715,no
9477,31725,no
9478,31726,no
9479,31727,no
9480,31728,no
9481,31729,no
9482,31738,no
9483,31739,no
9484,31740,no
9485,31741,no
9486,31743,no
9487,31749,no
9488,31755,no
9489,31758,no
9490,31769,no
9491,31770,no
9492,31774,no
9493,31783,no
9494,31796,no
9495,31797,no
9496,31800,no
9497,31806,no
9498,31810,no
9499,31817,no
9500,31820,no
9501,31826,no
9502,31828,no
9503,31830,no
9504,31839,no
9505,31842,no
9506,31847,yes
9507,31851,no
9508,31852,no
9509,31858,no
9510,31861,no
9511,31862,no
9512,31868,no
9513,31873,no
9514,31874,no
9515,31878,no
9516,31879,no
9517,31881,no
9518,31883,no
9519,31897,no
9520,31898,no
9521,31903,no
9522,31909,no
9523,31913,no
9524,31914,no
9525,31917,no
9526,31919,no
9527,31920,no
9528,31921,no
9529,31922,no
9530,31933,no
9531,31935,no
9532,31938,no
9533,31940,no
9534,31942,no
9535,31946,no
9536,31949,no
9537,31952,no
9538,31954,no
9539,31957,no
9540,31961,no
9541,31963,no
9542,31967,no
9543,31969,no
9544,31971,no
9545,31975,no
9546,31977,no
9547,31981,no
9548,31984,no
9549,31998,no
9550,32004,no
9551,32008,no
9552,32010,no
9553,32011,no
9554,32014,no
9555,32016,no
9556,32017,no
9557,32024,no
9558,32025,no
9559,32029,no
9560,32030,no
9561,32033,no
9562,32042,no
9563,32044,no
9564,32045,no
9565,32048,no
9566,32049,no
9567,32052,no
9568,32056,no
9569,32057,no
9570,32058,no
9571,32059,no
9572,32066,no
9573,32080,no
9574,32082,no
9575,32083,no
9576,32084,no
9577,32086,no
9578,32089,no
9579,32090,no
9580,32092,no
9581,32094,no
9582,32097,no
9583,32098,no
9584,32101,no
9585,32105,no
9586,32107,no
9587,32114,no
9588,32115,no
9589,32121,no
9590,32122,no
9591,32123,no
9592,32124,no
9593,32129,no
9594,32130,no
9595,32131,no
9596,32132,no
9597,32142,no
9598,32145,no
9599,32147,no
9600,32149,no
9601,32154,no
9602,32156,no
9603,32158,no
9604,32159,no
9605,32165,no
9606,32172,no
9607,32174,no
9608,32177,no
9609,32179,no
9610,32180,no
9611,32185,no
9612,32188,no
9613,32190,no
9614,32196,no
9615,32198,no
9616,32199,no
9617,32202,no
9618,32209,no
9619,32211,no
9620,32220,no
9621,32221,no
9622,32224,no
9623,32225,no
9624,32227,no
9625,32229,no
9626,32230,no
9627,32235,no
9628,32236,no
9629,32243,no
9630,32245,no
9631,32248,no
9632,32250,no
9633,32251,no
9634,32253,no
9635,32255,no
9636,32258,no
9637,32261,no
9638,32262,yes
9639,32269,no
9640,32271,no
9641,32272,no
9642,32274,no
9643,32276,no
9644,32277,no
9645,32283,no
9646,32287,no
9647,32290,no
9648,32294,no
9649,32299,no
9650,32302,no
9651,32303,no
9652,32305,no
9653,32306,no
9654,32319,no
9655,32320,no
9656,32323,no
9657,32327,no
9658,32329,no
9659,32333,no
9660,32337,no
9661,32338,no
9662,32343,no
9663,32348,no
9664,32349,no
9665,32358,no
9666,32364,no
9667,32372,no
9668,32378,no
9669,32379,no
9670,32380,no
9671,32386,no
9672,32387,no
9673,32390,no
9674,32392,no
9675,32393,no
9676,32394,no
9677,32397,no
9678,32399,no
9679,32400,no
9680,32401,no
9681,32402,no
9682,32405,no
9683,32407,no
9684,32409,no
9685,32410,no
9686,32415,no
9687,32420,no
9688,32426,no
9689,32427,no
9690,32428,no
9691,32432,no
9692,32433,no
9693,32444,no
9694,32446,no
9695,32449,no
9696,32450,no
9697,32451,no
9698,32460,no
9699,32461,no
9700,32474,no
9701,32476,no
9702,32477,no
9703,32481,no
9704,32483,no
9705,32484,no
9706,32485,no
9707,32495,no
9708,32496,no
9709,32499,no
9710,32500,no
9711,32504,no
9712,32505,no
9713,32510,no
9714,32512,no
9715,32523,no
9716,32527,no
9717,32530,no
9718,32533,no
9719,32539,no
9720,32540,no
9721,32541,no
9722,32545,no
9723,32546,no
9724,32556,no
9725,32562,no
9726,32563,no
9727,32571,no
9728,32572,no
9729,32574,no
9730,32581,no
9731,32589,no
9732,32595,no
9733,32599,no
9734,32603,no
9735,32604,no
9736,32606,no
9737,32607,no
9738,32608,no
9739,32615,no
9740,32617,no
9741,32620,no
9742,32626,no
9743,32633,no
9744,32634,no
9745,32635,no
9746,32638,yes
9747,32642,no
9748,32643,no
9749,32647,no
9750,32651,no
9751,32654,no
9752,32656,no
9753,32661,no
9754,32662,no
9755,32675,no
9756,32678,no
9757,32684,no
9758,32685,no
9759,32697,no
9760,32704,no
9761,32711,no
9762,32716,no
9763,32718,no
9764,32719,no
9765,32722,no
9766,32725,no
9767,32729,yes
9768,32731,no
9769,32734,no
9770,32737,no
9771,32738,no
9772,32739,no
9773,32745,no
9774,32749,no
9775,32751,no
9776,32754,no
9777,32756,no
9778,32758,no
9779,32767,no
9780,32768,no
9781,32769,no
9782,32773,no
9783,32775,no
9784,32781,no
9785,32784,no
9786,32786,no
9787,32790,no
9788,32793,no
9789,32794,no
9790,32797,no
9791,32800,no
9792,32803,no
9793,32805,no
9794,32806,no
9795,32826,no
9796,32829,no
9797,32832,no
9798,32834,no
9799,32841,no
9800,32844,no
9801,32846,no
9802,32850,no
9803,32855,no
9804,32856,no
9805,32860,no
9806,32862,no
9807,32866,no
9808,32867,no
9809,32876,no
9810,32879,no
9811,32885,no
9812,32888,no
9813,32889,no
9814,32892,yes
9815,32896,no
9816,32898,no
9817,32902,no
9818,32903,no
9819,32910,no
9820,32923,no
9821,32929,no
9822,32930,no
9823,32936,no
9824,32937,no
9825,32939,no
9826,32943,no
9827,32957,no
9828,32964,no
9829,32968,no
9830,32974,no
9831,32976,no
9832,32979,no
9833,32980,no
9834,32983,no
9835,32984,no
9836,32985,no
9837,32987,no
9838,32988,no
9839,32994,no
9840,32995,no
9841,32996,no
9842,32998,no
9843,32999,no
9844,33002,no
9845,33007,no
9846,33014,no
9847,33018,no
9848,33023,no
9849,33026,no
9850,33029,no
9851,33030,no
9852,33045,no
9853,33046,no
9854,33050,no
9855,33073,no
9856,33080,no
9857,33082,no
9858,33085,no
9859,33093,no
9860,33094,no
9861,33098,no
9862,33100,no
9863,33113,no
9864,33118,no
9865,33119,no
9866,33121,no
9867,33129,no
9868,33131,no
9869,33134,no
9870,33136,no
9871,33137,no
9872,33139,no
9873,33140,no
9874,33141,no
9875,33152,no
9876,33153,no
9877,33154,no
9878,33155,no
9879,33162,no
9880,33163,no
9881,33166,no
9882,33168,no
9883,33170,no
9884,33173,no
9885,33175,no
9886,33181,no
9887,33184,no
9888,33186,no
9889,33189,no
9890,33191,no
9891,33196,no
9892,33197,no
9893,33198,no
9894,33201,no
9895,33208,no
9896,33209,no
9897,33211,no
9898,33214,no
9899,33215,no
9900,33216,no
9901,33221,no
9902,33225,no
9903,33233,no
9904,33235,no
9905,33239,no
9906,33241,no
9907,33244,no
9908,33250,no
9909,33256,no
9910,33257,no
9911,33258,no
9912,33262,no
9913,33264,no
9914,33268,no
9915,33277,no
9916,33283,no
9917,33284,no
9918,33286,no
9919,33288,no
9920,33291,no
9921,33302,no
9922,33308,no
9923,33311,no
9924,33312,no
9925,33314,no
9926,33322,no
9927,33326,no
9928,33327,no
9929,33328,no
9930,33334,no
9931,33339,no
9932,33346,no
9933,33349,no
9934,33353,no
9935,33357,no
9936,33358,no
9937,33369,no
9938,33370,no
9939,33373,no
9940,33374,no
9941,33375,no
9942,33381,no
9943,33383,yes
9944,33384,no
9945,33388,no
9946,33392,no
9947,33395,no
9948,33401,no
9949,33403,no
9950,33405,no
9951,33407,no
9952,33408,no
9953,33413,no
9954,33418,no
9955,33421,no
9956,33429,no
9957,33433,no
9958,33436,no
9959,33441,no
9960,33452,no
9961,33453,no
9962,33454,no
9963,33455,no
9964,33456,no
9965,33462,no
9966,33464,no
9967,33478,no
9968,33489,no
9969,33491,no
9970,33492,no
9971,33496,no
9972,33497,no
9973,33498,no
9974,33502,no
9975,33503,no
9976,33505,no
9977,33511,no
9978,33513,no
9979,33515,no
9980,33519,no
9981,33521,no
9982,33522,no
9983,33526,no
9984,33528,no
9985,33530,no
9986,33533,no
9987,33536,no
9988,33539,no
9989,33543,no
9990,33546,no
9991,33548,no
9992,33552,no
9993,33554,no
9994,33555,no
9995,33560,no
9996,33561,no
9997,33568,no
9998,33573,no
9999,33574,no
10000,33576,no
10001,33578,no
10002,33586,no
10003,33591,no
10004,33592,no
10005,33598,no
10006,33600,no
10007,33604,no
10008,33605,no
10009,33608,no
10010,33614,no
10011,33615,no
10012,33621,no
10013,33625,no
10014,33626,no
10015,33629,no
10016,33630,no
10017,33633,no
10018,33638,no
10019,33640,no
10020,33646,no
10021,33649,no
10022,33650,no
10023,33656,no
10024,33657,no
10025,33658,no
10026,33666,no
10027,33667,no
10028,33669,no
10029,33675,no
10030,33676,no
10031,33677,no
10032,33683,no
10033,33684,no
10034,33687,no
10035,33688,no
10036,33693,no
10037,33694,no
10038,33696,no
10039,33698,no
10040,33700,no
10041,33701,no
10042,33709,no
10043,33710,no
10044,33716,no
10045,33720,no
10046,33723,no
10047,33725,no
10048,33727,no
10049,33728,no
10050,33732,yes
10051,33734,no
10052,33738,no
10053,33740,no
10054,33743,no
10055,33744,no
10056,33749,no
10057,33755,no
10058,33758,no
10059,33759,no
10060,33764,no
10061,33765,no
10062,33772,no
10063,33773,no
10064,33774,no
10065,33777,no
10066,33779,no
10067,33781,no
10068,33782,no
10069,33784,no
10070,33786,no
10071,33787,no
10072,33795,no
10073,33798,no
10074,33799,no
10075,33803,no
10076,33807,no
10077,33809,no
10078,33810,no
10079,33811,no
10080,33815,no
10081,33817,no
10082,33821,no
10083,33823,no
10084,33824,yes
10085,33826,no
10086,33827,no
10087,33828,no
10088,33834,no
10089,33837,no
10090,33839,no
10091,33848,yes
10092,33852,no
10093,33862,no
10094,33863,no
10095,33864,no
10096,33865,no
10097,33873,no
10098,33889,no
10099,33894,no
10100,33896,no
10101,33899,no
10102,33900,no
10103,33905,no
10104,33909,no
10105,33911,no
10106,33913,no
10107,33918,no
10108,33923,no
10109,33924,no
10110,33926,no
10111,33938,no
10112,33941,no
10113,33942,no
10114,33944,no
10115,33951,no
10116,33953,no
10117,33958,no
10118,33961,no
10119,33974,no
10120,33975,no
10121,33978,no
10122,33985,no
10123,33995,no
10124,33996,no
10125,34000,no
10126,34001,no
10127,34002,no
10128,34005,no
10129,34012,no
10130,34015,no
10131,34022,no
10132,34025,no
10133,34027,no
10134,34029,no
10135,34034,no
10136,34036,no
10137,34043,no
10138,34044,no
10139,34055,no
10140,34067,no
10141,34076,no
10142,34083,no
10143,34093,no
10144,34098,no
10145,34102,no
10146,34116,no
10147,34119,no
10148,34124,no
10149,34126,no
10150,34130,no
10151,34133,no
10152,34134,no
10153,34145,no
10154,34147,no
10155,34151,no
10156,34160,no
10157,34169,no
10158,34179,no
10159,34183,no
10160,34185,no
10161,34188,no
10162,34190,no
10163,34191,no
10164,34192,no
10165,34195,no
10166,34197,no
10167,34198,no
10168,34201,no
10169,34203,no
10170,34204,no
10171,34207,no
10172,34210,no
10173,34213,no
10174,34218,no
10175,34223,no
10176,34233,no
10177,34237,no
10178,34240,no
10179,34241,no
10180,34245,no
10181,34249,no
10182,34251,no
10183,34262,no
10184,34268,no
10185,34269,no
10186,34270,no
10187,34271,no
10188,34272,no
10189,34275,no
10190,34279,no
10191,34282,no
10192,34283,no
10193,34285,no
10194,34288,no
10195,34293,no
10196,34298,no
10197,34303,no
10198,34304,no
10199,34309,no
10200,34310,no
10201,34313,no
10202,34315,no
10203,34316,no
10204,34317,no
10205,34318,no
10206,34323,no
10207,34330,no
10208,34332,no
10209,34344,no
10210,34346,no
10211,34353,no
10212,34365,no
10213,34367,no
10214,34371,no
10215,34374,no
10216,34376,no
10217,34379,no
10218,34383,no
10219,34385,no
10220,34386,no
10221,34390,no
10222,34392,no
10223,34394,no
10224,34403,no
10225,34406,no
10226,34411,no
10227,34413,no
10228,34414,no
10229,34421,no
10230,34424,no
10231,34429,no
10232,34432,no
10233,34436,no
10234,34437,no
10235,34439,no
10236,34440,no
10237,34444,no
10238,34453,no
10239,34454,no
10240,34457,no
10241,34461,no
10242,34462,no
10243,34468,no
10244,34472,no
10245,34475,no
10246,34479,no
10247,34489,no
10248,34490,no
10249,34492,no
10250,34493,no
10251,34494,no
10252,34496,no
10253,34503,no
10254,34505,no
10255,34506,no
10256,34510,no
10257,34514,no
10258,34518,no
10259,34526,no
10260,34528,no
10261,34534,no
10262,34535,no
10263,34553,no
10264,34554,no
10265,34556,no
10266,34557,no
10267,34560,no
10268,34565,no
10269,34566,no
10270,34569,no
10271,34578,no
10272,34581,no
10273,34583,no
10274,34584,no
10275,34590,no
10276,34600,no
10277,34603,no
10278,34606,no
10279,34607,no
10280,34610,no
10281,34612,no
10282,34615,no
10283,34616,no
10284,34623,no
10285,34624,no
10286,34630,no
10287,34634,no
10288,34638,no
10289,34642,no
10290,34648,no
10291,34652,no
10292,34653,no
10293,34654,no
10294,34655,no
10295,34660,no
10296,34661,no
10297,34665,no
10298,34670,no
10299,34671,no
10300,34674,no
10301,34685,no
10302,34687,no
10303,34692,no
10304,34696,no
10305,34697,no
10306,34698,no
10307,34700,no
10308,34701,no
10309,34705,no
10310,34706,no
10311,34709,no
10312,34710,no
10313,34713,no
10314,34716,no
10315,34722,no
10316,34724,no
10317,34728,no
10318,34730,no
10319,34731,yes
10320,34735,no
10321,34736,no
10322,34737,no
10323,34739,no
10324,34748,no
10325,34749,no
10326,34751,no
10327,34757,no
10328,34761,no
10329,34762,no
10330,34765,no
10331,34767,no
10332,34770,yes
10333,34771,no
10334,34774,no
10335,34777,no
10336,34778,no
10337,34779,no
10338,34781,no
10339,34788,no
10340,34793,no
10341,34797,no
10342,34799,no
10343,34802,no
10344,34803,no
10345,34813,no
10346,34815,no
10347,34816,no
10348,34817,no
10349,34819,no
10350,34831,no
10351,34832,no
10352,34835,no
10353,34836,no
10354,34838,no
10355,34840,no
10356,34841,no
10357,34846,no
10358,34849,no
10359,34851,no
10360,34860,no
10361,34865,no
10362,34869,no
10363,34870,no
10364,34875,no
10365,34880,no
10366,34881,no
10367,34885,no
10368,34891,no
10369,34904,no
10370,34905,no
10371,34908,no
10372,34912,no
10373,34914,no
10374,34919,no
10375,34925,no
10376,34927,no
10377,34929,no
10378,34933,no
10379,34934,no
10380,34937,no
10381,34939,no
10382,34941,no
10383,34948,no
10384,34949,no
10385,34951,no
10386,34955,no
10387,34957,no
10388,34958,no
10389,34959,no
10390,34962,no
10391,34966,no
10392,34968,no
10393,34970,no
10394,34971,no
10395,34973,no
10396,34974,no
10397,34981,no
10398,35000,no
10399,35008,no
10400,35009,no
10401,35014,no
10402,35017,no
10403,35023,no
10404,35026,no
10405,35030,no
10406,35032,no
10407,35040,no
10408,35046,no
10409,35048,no
10410,35051,no
10411,35054,no
10412,35064,no
10413,35071,no
10414,35072,no
10415,35073,no
10416,35075,no
10417,35080,no
10418,35082,no
10419,35088,no
10420,35091,no
10421,35094,no
10422,35098,no
10423,35100,no
10424,35103,no
10425,35107,no
10426,35108,no
10427,35112,no
10428,35115,no
10429,35116,no
10430,35118,no
10431,35120,no
10432,35121,no
10433,35124,no
10434,35125,no
10435,35127,no
10436,35130,no
10437,35135,no
10438,35137,no
10439,35138,no
10440,35146,no
10441,35148,no
10442,35157,no
10443,35158,no
10444,35162,no
10445,35171,no
10446,35175,no
10447,35176,no
10448,35179,no
10449,35181,no
10450,35183,no
10451,35184,no
10452,35185,no
10453,35186,no
10454,35190,no
10455,35194,no
10456,35197,no
10457,35200,no
10458,35202,no
10459,35203,no
10460,35208,no
10461,35212,no
10462,35213,no
10463,35215,no
10464,35216,no
10465,35221,no
10466,35222,no
10467,35225,no
10468,35232,no
10469,35234,no
10470,35236,no
10471,35237,no
10472,35243,no
10473,35246,no
10474,35247,no
10475,35248,no
10476,35249,no
10477,35264,no
10478,35266,no
10479,35268,no
10480,35272,no
10481,35274,no
10482,35279,no
10483,35281,no
10484,35285,no
10485,35286,no
10486,35290,no
10487,35293,no
10488,35297,no
10489,35299,no
10490,35303,no
10491,35306,no
10492,35312,no
10493,35317,no
10494,35320,no
10495,35329,no
10496,35332,no
10497,35333,no
10498,35335,no
10499,35336,no
10500,35339,no
10501,35340,no
10502,35341,no
10503,35345,no
10504,35347,no
10505,35350,no
10506,35357,no
10507,35358,no
10508,35360,no
10509,35362,no
10510,35364,no
10511,35367,no
10512,35368,no
10513,35369,no
10514,35371,no
10515,35373,no
10516,35374,no
10517,35375,no
10518,35378,no
10519,35384,no
10520,35385,no
10521,35386,no
10522,35394,no
10523,35398,no
10524,35400,no
10525,35402,no
10526,35403,no
10527,35404,no
10528,35405,no
10529,35406,no
10530,35414,no
10531,35419,no
10532,35420,no
10533,35425,no
10534,35430,no
10535,35435,no
10536,35437,no
10537,35438,no
10538,35440,no
10539,35445,no
10540,35446,no
10541,35447,no
10542,35448,no
10543,35451,no
10544,35452,no
10545,35464,no
10546,35468,no
10547,35469,no
10548,35470,no
10549,35473,no
10550,35475,no
10551,35479,yes
10552,35482,no
10553,35484,no
10554,35493,no
10555,35499,no
10556,35503,no
10557,35504,no
10558,35506,no
10559,35507,no
10560,35511,no
10561,35513,no
10562,35514,no
10563,35519,no
10564,35524,no
10565,35525,no
10566,35526,no
10567,35530,no
10568,35532,no
10569,35533,no
10570,35536,no
10571,35541,no
10572,35543,no
10573,35549,no
10574,35552,no
10575,35555,no
10576,35558,no
10577,35559,no
10578,35560,no
10579,35561,no
10580,35562,no
10581,35567,no
10582,35570,no
10583,35577,no
10584,35581,no
10585,35582,no
10586,35585,no
10587,35586,no
10588,35592,no
10589,35593,no
10590,35600,no
10591,35601,no
10592,35605,no
10593,35609,no
10594,35611,no
10595,35613,no
10596,35622,no
10597,35625,no
10598,35626,no
10599,35627,no
10600,35630,no
10601,35632,no
10602,35633,no
10603,35634,no
10604,35635,no
10605,35639,no
10606,35641,no
10607,35650,no
10608,35651,no
10609,35653,no
10610,35660,no
10611,35661,no
10612,35667,no
10613,35669,no
10614,35671,no
10615,35675,no
10616,35682,no
10617,35688,no
10618,35691,no
10619,35694,no
10620,35709,no
10621,35714,no
10622,35715,no
10623,35720,no
10624,35725,no
10625,35727,no
10626,35730,no
10627,35732,no
10628,35733,no
10629,35734,no
10630,35736,no
10631,35738,no
10632,35750,no
10633,35754,no
10634,35762,no
10635,35771,no
10636,35772,no
10637,35774,no
10638,35786,no
10639,35788,no
10640,35793,no
10641,35795,no
10642,35796,no
10643,35797,no
10644,35801,no
10645,35802,no
10646,35803,no
10647,35804,no
10648,35805,no
