ID,Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day_Of_Week,Campaign,Pdays,Previous,Poutcome,Emp.Var.Rate,Cons.Price.Idx,Cons.Conf.Idx,Outcome
7448,46,housemaid,married,Other,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7449,30,services,single,professional.course,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7450,52,blue-collar,single,,,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7451,36,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7452,32,blue-collar,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7456,32,blue-collar,married,Other,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7457,43,blue-collar,married,Other,,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7458,40,management,divorced,university.degree,,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7459,30,blue-collar,married,Other,,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,no
7460,26,admin.,married,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7461,42,unemployed,divorced,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7463,33,admin.,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7464,42,blue-collar,married,Other,,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,no
7465,43,admin.,married,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7466,26,admin.,single,high.school,no,no,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7467,41,blue-collar,married,Other,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7468,39,technician,married,professional.course,no,no,no,telephone,may,fri,12,999,0,nonexistent,1.1,93.994,-36.4,no
7470,48,blue-collar,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7472,41,admin.,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7474,60,admin.,married,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7475,24,technician,single,professional.course,,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7476,52,services,married,high.school,,unknown,unknown,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,yes
7477,44,blue-collar,married,Other,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7479,50,technician,married,professional.course,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,yes
7480,30,blue-collar,married,Other,,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7481,30,services,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7483,27,services,single,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7484,53,technician,married,professional.course,,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7486,57,services,divorced,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7488,25,admin.,single,,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,no
7489,44,technician,married,professional.course,,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7490,47,admin.,single,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7491,28,technician,single,professional.course,no,yes,no,telephone,may,fri,13,999,0,nonexistent,1.1,93.994,-36.4,no
7493,46,blue-collar,divorced,Other,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7494,38,blue-collar,single,Other,,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7495,29,admin.,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7496,46,unemployed,divorced,Other,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7498,38,blue-collar,single,Other,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7499,25,admin.,single,,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7500,24,blue-collar,married,Other,,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7501,30,admin.,married,,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7502,37,admin.,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7503,60,blue-collar,married,Other,,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7504,38,technician,married,professional.course,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7505,33,admin.,married,,no,unknown,unknown,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7506,47,admin.,married,university.degree,,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7507,45,,married,,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7509,31,blue-collar,married,Other,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7510,37,admin.,divorced,high.school,,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,no
7511,46,technician,married,university.degree,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,no
7513,30,blue-collar,married,,,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7516,28,technician,single,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7517,53,self-employed,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7522,38,blue-collar,married,,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7523,59,entrepreneur,divorced,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7526,49,blue-collar,married,Other,,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7528,47,self-employed,married,,,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7529,32,admin.,single,university.degree,no,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,no
7532,37,admin.,single,university.degree,no,no,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7533,41,admin.,married,professional.course,,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7534,23,services,single,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7536,54,admin.,married,Other,,unknown,unknown,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7537,46,admin.,married,university.degree,,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,no
7538,31,admin.,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7539,37,admin.,married,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7540,53,admin.,single,university.degree,,unknown,unknown,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7542,31,services,single,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7543,41,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,10,999,0,nonexistent,1.1,93.994,-36.4,yes
7544,30,admin.,married,university.degree,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7545,56,blue-collar,married,Other,,no,no,telephone,may,fri,15,999,0,nonexistent,1.1,93.994,-36.4,yes
7546,33,services,single,high.school,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7547,33,admin.,married,high.school,no,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7549,34,admin.,married,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7550,39,blue-collar,married,Other,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7551,43,blue-collar,married,Other,,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,yes
7552,30,services,married,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7556,37,blue-collar,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,yes
7558,33,technician,single,professional.course,,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7559,25,blue-collar,single,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7560,32,admin.,single,university.degree,,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7561,48,self-employed,married,high.school,,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7562,43,technician,married,professional.course,,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,no
7563,38,blue-collar,single,Other,,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7567,46,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7568,44,technician,married,professional.course,,yes,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,no
7569,35,blue-collar,married,Other,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7570,53,housemaid,divorced,Other,no,yes,no,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,no
7572,29,technician,married,professional.course,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,yes
7574,33,technician,,professional.course,,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7575,41,technician,single,professional.course,no,unknown,unknown,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7577,35,admin.,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7578,56,blue-collar,married,professional.course,no,unknown,unknown,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7579,36,blue-collar,single,Other,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7581,25,admin.,single,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7582,26,services,single,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7586,59,retired,single,high.school,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,no
7587,38,admin.,divorced,high.school,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,no
7589,48,entrepreneur,married,,,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7591,47,,married,,,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,no
7593,39,blue-collar,divorced,Other,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7594,31,admin.,married,Other,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7595,31,admin.,married,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7596,48,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,no
7597,41,services,married,high.school,,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7598,29,services,married,,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7599,49,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7600,31,blue-collar,single,Other,,no,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,no
7601,48,admin.,married,professional.course,,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7602,38,services,divorced,Other,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7603,46,blue-collar,married,Other,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,no
7604,38,self-employed,married,Other,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,no
7605,43,management,married,,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7606,53,admin.,married,Other,,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7607,36,blue-collar,married,Other,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,no
7608,34,management,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7609,41,blue-collar,married,Other,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7610,35,blue-collar,married,Other,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7612,49,entrepreneur,married,university.degree,,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7614,49,blue-collar,married,Other,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,yes
7615,36,services,married,high.school,,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,no
7616,54,management,married,Other,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,no
7617,29,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7618,43,technician,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7619,52,self-employed,married,university.degree,,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7620,31,management,single,professional.course,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,no
7621,48,technician,single,,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,yes
7622,39,blue-collar,married,Other,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7623,38,services,married,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7624,37,admin.,single,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7627,29,management,single,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7628,34,housemaid,divorced,Other,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7629,52,self-employed,single,university.degree,,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7630,29,blue-collar,single,Other,no,no,no,telephone,may,fri,14,999,0,nonexistent,1.1,93.994,-36.4,no
7632,54,blue-collar,married,,,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7633,33,technician,,professional.course,,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7634,47,admin.,married,university.degree,,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7635,59,blue-collar,divorced,Other,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7636,38,technician,divorced,professional.course,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7638,41,technician,single,professional.course,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7641,55,technician,married,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7642,47,technician,divorced,high.school,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,no
7643,32,blue-collar,married,Other,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7644,27,blue-collar,married,Other,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7645,35,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7647,35,technician,married,Other,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7648,33,self-employed,single,Other,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7649,36,blue-collar,married,Other,,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7651,56,admin.,married,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7653,42,services,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,yes
7656,29,housemaid,married,high.school,no,no,no,telephone,may,fri,12,999,0,nonexistent,1.1,93.994,-36.4,no
7658,49,management,divorced,university.degree,no,no,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,no
7659,33,admin.,single,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7660,41,housemaid,married,university.degree,,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7662,45,services,divorced,high.school,no,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,no
7664,35,technician,single,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7665,45,,single,Other,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,no
7666,35,self-employed,married,Other,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7667,34,blue-collar,married,Other,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,no
7668,47,admin.,married,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7669,27,technician,single,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7670,22,blue-collar,single,Other,,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7671,36,blue-collar,married,Other,,no,no,telephone,may,fri,11,999,0,nonexistent,1.1,93.994,-36.4,no
7672,54,technician,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7673,51,admin.,married,university.degree,,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7674,50,admin.,married,Other,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,no
7675,44,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7677,33,management,single,university.degree,no,no,no,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,no
7679,30,admin.,single,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7681,42,blue-collar,divorced,Other,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,no
7682,30,blue-collar,single,Other,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7684,44,services,married,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7685,28,admin.,single,university.degree,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7686,39,services,married,high.school,no,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,no
7688,30,blue-collar,married,,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7691,37,self-employed,married,high.school,no,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,no
7694,35,blue-collar,married,Other,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,no
7696,44,admin.,married,high.school,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,no
7697,39,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7698,50,blue-collar,married,,,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7699,53,services,married,Other,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,no
7702,57,services,divorced,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7703,42,services,married,high.school,,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,no
7705,48,admin.,married,university.degree,no,no,no,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,no
7708,28,blue-collar,married,Other,,yes,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,no
7709,31,admin.,married,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,no
7711,38,services,married,high.school,,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,no
