Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDZ03,3058.73633799,OUT013
FDQ03,572.836423854,OUT010
FDU44,2569.25149865,OUT045
FDD03,3807.05799492,OUT049
NCH30,1703.62760057,OUT013
FDS60,434.697792975,OUT010
FDG08,2856.92558352,OUT046
FDX38,726.47749353,OUT017
FDD22,1933.09563489,OUT017
FDW51,3671.18804609,OUT013
FDL09,2761.3794822,OUT017
FDZ60,1571.9664195,OUT045
NCH07,2555.48167719,OUT046
NCQ41,3062.78418687,OUT049
FDW04,2027.86158116,OUT049
FDI08,5848.53591723,OUT027
FDR19,364.873527785,OUT019
FDV13,1451.4086802,OUT046
FDB52,4048.37672911,OUT017
FDZ48,2920.49022676,OUT027
NCO14,728.656569477,OUT049
FDZ50,3058.73633799,OUT013
FDN27,276.84209011,OUT019
FDQ60,2015.94812621,OUT013
FDR49,724.026404633,OUT017
DRJ35,1387.72234773,OUT027
DRI49,1387.70678563,OUT017
FDB47,3683.24462819,OUT017
FDP37,274.257707568,OUT010
FDR26,2859.62386811,OUT049
FDY31,364.095720108,OUT019
FDC11,1492.30967711,OUT045
DRP47,4008.17450504,OUT035
NCY54,2855.94546607,OUT018
FDR27,2027.86158116,OUT046
FDQ21,279.162913254,OUT019
NCQ29,4073.29653738,OUT035
FDJ02,2482.13430674,OUT046
FDE21,1935.55947934,OUT018
FDM39,2882.19436219,OUT046
FDZ01,1564.70977859,OUT017
NCB19,1455.0824233,OUT018
FDU03,3039.25312647,OUT046
FDP27,3061.19498399,OUT049
DRF01,2483.87106785,OUT045
FDM03,1571.9664195,OUT049
FDV01,2499.97004706,OUT046
FDS16,2482.13430674,OUT046
FDO45,1492.30967711,OUT035
NCX06,3021.65921892,OUT035
FDP13,667.661489707,OUT046
NCR38,3797.2028089,OUT018
FDA01,1022.17974141,OUT013
FDT26,1960.11574202,OUT017
FDD44,5848.53591723,OUT027
FDB26,1005.57725835,OUT013
FDP45,571.040970891,OUT019
NCP55,947.277354082,OUT046
FDT23,1305.23970858,OUT017
FDO51,670.157448085,OUT045
FDA44,947.277354082,OUT046
NCJ31,3682.28185143,OUT018
FDX37,1541.4172921,OUT045
NCD18,3806.16063618,OUT049
FDN40,4087.828293,OUT027
FDL33,3058.73633799,OUT017
DRF48,3058.73633799,OUT035
FDW08,1569.69481744,OUT035
FDX39,3492.71652375,OUT018
FDB38,2568.00043031,OUT049
FDY46,3054.76839108,OUT018
NCB06,2554.7597923,OUT049
FDA34,2858.66234463,OUT035
FDA35,2010.25626466,OUT045
FDQ07,3729.53540465,OUT035
FDU32,2015.94812621,OUT045
FDU26,2015.94812621,OUT013
FDU13,364.639483256,OUT010
FDO09,4081.12200638,OUT035
FDW03,244.622789788,OUT019
FDB38,2559.80132765,OUT013
FDL26,366.092209325,OUT010
NCN43,2021.77269577,OUT045
FDH08,3816.9060006,OUT045
NCC31,378.855707685,OUT019
FDH14,2030.79542798,OUT035
FDL40,1541.4172921,OUT017
FDD20,2015.94812621,OUT035
NCV53,3898.70677373,OUT035
FDD16,1081.82617286,OUT045
FDP24,2010.25626466,OUT035
FDQ25,2860.87493646,OUT045
FDM38,865.880996467,OUT035
NCT18,437.682800408,OUT010
FDM34,2027.86158116,OUT049
DRH37,383.89273888,OUT010
NCE07,2177.94021053,OUT013
FDG12,1970.9745099,OUT013
FDB59,557.342402213,OUT010
FDS10,2944.95935904,OUT018
FDN21,381.291072784,OUT010
FDM02,1474.45537644,OUT045
FDO44,1761.5343755,OUT049
NCN17,1569.69481744,OUT017
FDH16,1524.47746215,OUT018
FDL44,2558.06456654,OUT046
FDY47,2027.86158116,OUT017
DRI39,944.737208191,OUT046
NCX54,1569.69481744,OUT018
FDE59,665.742829818,OUT046
FDO46,3058.73633799,OUT045
DRE13,1469.14309154,OUT046
FDW14,1531.10360891,OUT013
FDF35,1571.9664195,OUT046
FDO50,229.287503584,OUT019
DRF49,1942.46091028,OUT017
FDT60,2024.96203332,OUT049
FDP38,733.876749363,OUT045
FDA31,4482.7694773,OUT027
FDY52,130.047297856,OUT010
FDD03,5848.53591723,OUT027
FDN52,1454.73770044,OUT018
FDU20,268.774119454,OUT010
FDD22,1637.72035197,OUT035
NCB55,128.974790356,OUT019
FDN27,1970.9745099,OUT045
FDD16,1429.11483798,OUT013
FDW48,1327.84440672,OUT046
DRN35,665.742829818,OUT045
FDX25,3011.2719095,OUT049
DRD49,3844.26355306,OUT049
FDE21,276.510639989,OUT019
FDN44,2554.7597923,OUT035
DRC01,732.547958128,OUT049
NCK30,4004.12571834,OUT046
FDU39,1028.29501283,OUT013
FDB49,1546.517881,OUT013
FDS12,2024.96203332,OUT045
FDR57,2522.57398667,OUT018
FDX22,5848.53591723,OUT027
FDC60,1535.29400566,OUT013
NCE42,3818.78818417,OUT049
NCK42,3693.63261463,OUT049
DRE01,3885.7979049,OUT017
FDE57,2047.52849332,OUT018
DRK59,566.474281676,OUT019
FDB10,5848.53591723,OUT027
FDQ25,2859.13817535,OUT046
FDY26,3683.24462819,OUT017
FDG28,3889.62360774,OUT049
FDM14,1574.32223566,OUT049
NCH29,1541.4172921,OUT049
FDD48,1942.46091028,OUT049
FDC17,3684.6065509,OUT045
DRH49,2314.52377684,OUT027
FDN44,2559.80132765,OUT018
FDC29,1933.09563489,OUT045
DRK01,233.086716094,OUT019
FDD48,1937.74402523,OUT017
FDB59,3115.89423151,OUT013
FDY45,568.854367824,OUT010
FDX60,1305.23970858,OUT035
FDT09,277.755574056,OUT010
DRB24,2495.69117548,OUT018
FDL13,3818.63813256,OUT035
FDN16,1569.69481744,OUT035
FDK57,2015.94812621,OUT013
FDO22,2086.28033169,OUT027
FDC57,516.548074091,OUT010
FDZ13,1063.58331559,OUT027
FDW27,2495.69117548,OUT013
FDX10,665.742829818,OUT049
FDY08,2030.79542798,OUT018
FDA49,1443.31909661,OUT017
FDC32,1535.51291849,OUT018
FDO04,905.441876802,OUT035
NCZ54,2559.80132765,OUT013
FDY40,732.547958128,OUT045
FDW36,1571.9664195,OUT045
FDE11,3057.48526964,OUT017
DRE37,3058.73633799,OUT045
NCK19,3058.73633799,OUT017
FDT19,2860.87493646,OUT035
FDE56,1012.51549505,OUT045
FDZ57,276.478810491,OUT010
FDB35,1529.49802508,OUT035
FDF09,128.974790356,OUT010
FDO34,2751.59737932,OUT046
FDA55,3770.05720673,OUT046
NCM18,1008.49570287,OUT035
FDJ20,276.844962133,OUT019
DRQ35,282.468647868,OUT019
FDG02,3058.73633799,OUT013
NCU29,2476.42514091,OUT018
FDL27,1392.11115531,OUT027
NCA54,2947.6762376,OUT035
FDJ32,1041.65990382,OUT035
FDB21,566.888145573,OUT019
FDR46,2483.87106785,OUT035
FDZ32,1569.69481744,OUT046
DRF36,3058.73633799,OUT017
NCU54,3676.56492824,OUT017
NCI31,659.67236522,OUT017
DRA59,3058.73633799,OUT035
NCC55,665.742829818,OUT045
FDE44,729.309517732,OUT018
NCN26,1942.46091028,OUT018
FDC11,1464.52901121,OUT049
FDV24,2483.87106785,OUT035
FDR40,175.886408934,OUT019
NCQ17,2546.30648305,OUT049
FDC46,3057.48526964,OUT045
NCM18,1107.22219228,OUT046
FDK16,1541.4172921,OUT046
FDI28,1329.92959587,OUT017
FDS11,3567.62561095,OUT018
DRD13,1111.23985872,OUT046
FDL36,1481.93953038,OUT035
FDI27,778.908563851,OUT013
FDJ53,274.427290791,OUT019
FDS44,3888.70871645,OUT045
FDE28,3813.69001807,OUT046
FDQ33,2491.37455671,OUT018
FDB37,3889.08259325,OUT017
FDQ31,1443.31909661,OUT045
NCQ05,2485.00079429,OUT046
FDE10,2027.86158116,OUT013
FDF38,664.086983487,OUT017
FDE50,496.487384808,OUT019
DRG37,365.916302452,OUT010
NCH06,3945.88713289,OUT049
FDY14,4073.09161645,OUT045
FDO27,1541.4172921,OUT017
FDQ19,3890.97858301,OUT049
FDZ26,570.456337706,OUT019
FDN51,4072.08454992,OUT013
FDK20,2015.94812621,OUT035
FDD40,3054.76839108,OUT018
DRI25,925.128365784,OUT018
FDH56,1942.46091028,OUT017
FDI36,5789.96000607,OUT027
DRH11,925.128365784,OUT018
NCV18,1397.17940167,OUT017
DRI01,2858.66234463,OUT049
DRE48,3092.67255146,OUT049
FDS51,1002.78547549,OUT035
FDM38,737.356525331,OUT017
FDB60,5736.29956074,OUT027
FDY58,3811.45406194,OUT035
FDY22,2177.94021053,OUT045
FDF11,5848.53591723,OUT027
FDZ51,1541.4172921,OUT035
FDQ45,3058.73633799,OUT017
FDF17,3058.73633799,OUT035
NCF31,4074.99622468,OUT027
FDA37,2024.96203332,OUT013
FDO51,670.982653131,OUT046
FDF34,3062.78418687,OUT013
FDD57,1541.4172921,OUT018
FDO37,3819.53517378,OUT046
FDR49,736.893532392,OUT049
FDS39,2050.46781414,OUT049
FDI48,1150.28986389,OUT027
DRM35,2948.92730595,OUT049
FDV57,3022.64593074,OUT035
FDZ55,2569.25149865,OUT013
FDI28,1303.24886228,OUT035
FDS21,1058.98365048,OUT045
FDT34,1569.69481744,OUT013
DRI25,912.867273976,OUT035
FDT47,227.24564233,OUT010
DRH39,1107.65042288,OUT045
NCD54,2476.42514091,OUT045
FDU16,2473.32330182,OUT027
NCW29,2027.86158116,OUT045
FDV25,5848.53591723,OUT027
FDM56,1579.1923584,OUT035
FDZ04,1395.59273157,OUT027
FDG59,128.974790356,OUT019
FDI56,1493.30296298,OUT045
FDS33,1474.45537644,OUT035
FDC23,2859.62386811,OUT049
FDT11,3061.19498399,OUT049
FDG17,3899.29037874,OUT045
FDZ44,1952.43588186,OUT045
FDJ52,2559.80132765,OUT013
DRI23,2553.02303119,OUT046
DRE15,164.352153286,OUT010
NCF07,1564.70977859,OUT013
NCR29,918.804996406,OUT049
FDE44,128.974790356,OUT019
FDT23,1321.92006021,OUT035
NCG06,4073.67846008,OUT017
NCU41,513.489186658,OUT010
FDH46,1569.69481744,OUT017
FDV31,2878.89148321,OUT013
NCT41,4087.828293,OUT027
FDE22,4234.18633562,OUT027
FDC26,1579.1923584,OUT045
DRF51,659.67236522,OUT017
NCY53,276.171752486,OUT019
FDY21,3062.78418687,OUT017
FDL27,1210.89833399,OUT013
FDZ34,3058.73633799,OUT049
NCF43,360.236394161,OUT010
FDC21,1574.32223566,OUT035
FDL26,2506.49674243,OUT013
FDT25,269.543771568,OUT010
NCR30,1155.1772056,OUT046
DRL23,247.386727227,OUT019
NCR05,3062.78418687,OUT049
NCE19,920.668196841,OUT018
FDY07,674.291078536,OUT035
FDB10,3844.8414138,OUT017
FDP57,1569.69481744,OUT013
FDU48,282.641965302,OUT019
FDH48,1440.98796156,OUT035
FDO33,1942.46091028,OUT035
NCU29,2483.87106785,OUT045
FDW35,670.157448085,OUT046
FDH05,573.15607132,OUT010
FDP26,1569.69481744,OUT049
DRG27,670.157448085,OUT035
FDQ33,2489.6377956,OUT046
FDH20,231.188412719,OUT010
FDV14,1492.30967711,OUT046
DRD01,944.737208191,OUT046
NCI17,1541.4172921,OUT049
FDF39,571.524788839,OUT010
FDX37,1551.74826678,OUT046
NCX17,3845.62322549,OUT035
FDN03,3988.63668426,OUT013
NCS41,470.784514461,OUT010
FDH34,3058.73633799,OUT045
NCX53,2050.46781414,OUT018
FDY31,2482.13430674,OUT046
FDD20,2024.96203332,OUT017
FDE51,725.688189262,OUT045
FDV27,1452.49607843,OUT046
FDF16,2483.87106785,OUT035
FDZ02,1541.4172921,OUT049
NCK05,1056.72144042,OUT045
FDM12,5239.23932277,OUT027
NCA05,2486.7375554,OUT018
FDX33,2554.7597923,OUT045
FDM25,2860.87493646,OUT049
FDE41,1455.0824233,OUT018
FDW14,1474.45537644,OUT045
NCD30,1541.4172921,OUT046
FDB23,572.141432905,OUT010
FDF45,1041.64583281,OUT046
FDW20,2024.96203332,OUT017
FDF47,3763.38693561,OUT045
NCR05,556.734965962,OUT019
DRB01,3058.73633799,OUT046
FDE36,2575.02533746,OUT013
FDU56,3057.48526964,OUT049
FDB23,3773.78753964,OUT049
FDN48,1502.7574871,OUT049
FDS43,3058.73633799,OUT013
NCN05,3058.73633799,OUT013
NCL53,2860.87493646,OUT049
FDL56,1452.49607843,OUT046
FDH17,1541.4172921,OUT018
FDP37,2024.96203332,OUT046
FDG09,500.941739406,OUT019
FDA55,3765.51394987,OUT045
FDX31,3824.89211157,OUT049
FDJ41,4073.43810357,OUT045
DRC24,2504.32813769,OUT045
FDQ21,2015.94812621,OUT035
NCT54,1535.51291849,OUT045
FDH08,3801.57860383,OUT049
FDY38,3613.85836495,OUT018
DRM11,567.646383375,OUT010
FDG32,3747.6910291,OUT049
NCH18,3879.66238571,OUT046
FDI20,3679.2811119,OUT035
FDA33,2483.87106785,OUT018
FDN45,3753.91046134,OUT013
FDT45,128.974790356,OUT010
FDR32,3822.52107026,OUT035
FDA48,3754.48864263,OUT017
FDN23,2476.42514091,OUT017
NCR18,670.982653131,OUT035
FDD45,1535.51291849,OUT046
FDI22,3375.65284976,OUT018
FDT09,2027.86158116,OUT013
DRC24,4087.828293,OUT027
FDT39,2482.13430674,OUT046
FDX28,1541.4172921,OUT045
FDA50,1541.4172921,OUT018
FDT33,4267.95610119,OUT027
FDQ60,2010.25626466,OUT049
NCM19,1686.04536332,OUT018
FDF40,3955.61017463,OUT046
NCI30,3892.7035679,OUT035
FDK34,3862.75936371,OUT049
FDA38,5848.53591723,OUT027
FDT02,665.742829818,OUT045
FDC11,1455.05022593,OUT017
FDD08,670.157448085,OUT046
NCS29,4059.13554955,OUT046
DRI03,424.881115399,OUT010
FDK48,1076.91441171,OUT035
FDM52,2483.87106785,OUT049
FDP49,917.327442919,OUT035
DRA24,2574.49615401,OUT046
NCJ43,2858.66234463,OUT049
FDE11,3057.48526964,OUT045
FDP01,2495.69117548,OUT049
FDQ59,1448.01751717,OUT018
FDA43,510.315476151,OUT019
FDL14,2495.69117548,OUT017
FDV50,270.908562537,OUT010
FDT01,5848.53591723,OUT027
NCC42,2030.79542798,OUT035
FDO28,1970.9745099,OUT046
FDD32,176.449172261,OUT019
FDV45,3057.48526964,OUT035
NCW17,283.146977251,OUT019
NCJ17,2501.38737735,OUT027
NCF18,3059.94391565,OUT049
FDP01,2495.69117548,OUT045
FDH24,2522.57398667,OUT045
FDI38,5848.53591723,OUT027
FDX03,681.997663177,OUT035
FDY28,3682.00835642,OUT046
FDN34,2844.63981877,OUT018
FDJ02,2483.87106785,OUT045
FDW40,285.605866789,OUT019
FDX03,664.912188533,OUT017
FDE17,4074.99622468,OUT027
FDT58,2677.66171288,OUT046
FDI38,3593.29953871,OUT013
FDW22,3771.09970134,OUT035
FDS15,2910.60693581,OUT027
NCX06,3059.94391565,OUT013
DRK47,3824.5305629,OUT035
FDC23,4846.25205787,OUT027
FDM56,253.634195926,OUT010
FDP21,3061.19498399,OUT046
FDP58,3709.07628602,OUT046
FDA27,571.040970891,OUT019
FDK41,207.302823427,OUT019
NCH42,3803.17616934,OUT046
FDG29,670.157448085,OUT045
FDW15,2486.7375554,OUT018
FDD28,949.748336637,OUT018
FDQ37,3059.94391565,OUT049
FDC23,2880.22140895,OUT035
FDV13,1492.30967711,OUT035
FDK33,3671.17223793,OUT046
FDO33,1927.50044842,OUT013
FDN21,2568.00043031,OUT017
NCW06,5722.74012305,OUT027
FDI38,3601.46847667,OUT035
FDC21,2891.63559489,OUT027
NCS05,2027.86158116,OUT046
NCN53,665.742829818,OUT049
FDV40,149.706921375,OUT010
FDG60,3822.07047447,OUT017
NCY30,5107.06326573,OUT027
FDM40,2047.52849332,OUT045
NCO30,3057.48526964,OUT046
FDK10,3020.90916963,OUT046
FDM36,2858.66234463,OUT045
FDN10,1952.43588186,OUT013
FDM46,1531.39340837,OUT018
FDX50,1683.68932082,OUT049
FDP33,4023.44688661,OUT045
FDO12,3058.73633799,OUT045
FDC28,1647.22507307,OUT013
FDO31,1329.92959587,OUT045
FDX45,2495.69117548,OUT035
FDV21,2024.96203332,OUT049
FDH04,1495.58253333,OUT049
NCG54,2759.86315136,OUT013
FDO13,2567.51473754,OUT046
FDA09,4876.34295111,OUT027
FDC38,2027.86158116,OUT017
NCO42,2460.62768669,OUT046
FDL45,2021.77269577,OUT049
NCK31,841.433052173,OUT013
FDM39,2948.92730595,OUT017
FDC22,514.784542736,OUT010
FDF46,1942.46091028,OUT046
FDQ37,3057.48526964,OUT045
FDH41,567.037330664,OUT010
FDQ04,670.157448085,OUT046
NCQ02,5173.20227218,OUT027
FDJ57,5159.38276108,OUT027
NCE07,2042.35525203,OUT049
FDE56,1134.99123636,OUT013
FDI20,3669.53017623,OUT049
FDK36,729.309517732,OUT018
FDP08,5722.74012305,OUT027
FDF44,2027.86158116,OUT017
NCU53,2679.39847399,OUT017
FDF47,3781.36450543,OUT035
FDS55,364.30505671,OUT010
FDZ52,259.397446043,OUT010
FDL04,1569.69481744,OUT018
NCM26,2495.69117548,OUT035
FDX43,2699.42847726,OUT049
FDP52,3806.02645725,OUT049
DRK49,670.157448085,OUT045
FDE38,2575.02533746,OUT013
DRF13,2483.87106785,OUT035
FDK41,200.098481061,OUT010
FDJ04,2939.08862659,OUT027
FDZ44,1962.75474986,OUT018
FDS11,3761.82668464,OUT013
FDA55,3770.79157642,OUT049
NCW53,3057.48526964,OUT046
FDB49,2833.55250074,OUT027
FDD23,3058.73633799,OUT017
NCV42,1637.72035197,OUT045
NCZ29,2027.86158116,OUT018
FDQ26,1024.97081674,OUT013
FDV08,664.086983487,OUT017
FDC53,1541.4172921,OUT049
FDV58,520.750395113,OUT010
NCP02,128.974790356,OUT019
DRI37,917.327442919,OUT045
FDQ12,3801.2321167,OUT049
FDE33,1324.07681202,OUT046
FDX27,1538.39199737,OUT045
FDM22,764.855678357,OUT017
NCH30,276.425961844,OUT019
FDC04,3892.99950148,OUT017
FDO38,1347.13036719,OUT046
FDV52,2927.14848286,OUT027
FDB32,1545.67575189,OUT013
FDV43,724.026404633,OUT018
FDI24,2878.75559873,OUT018
FDR40,1382.50694299,OUT017
FDW02,2024.96203332,OUT049
FDE44,732.547958128,OUT049
FDL38,1492.30967711,OUT046
NCT54,225.208897556,OUT010
DRJ39,569.752138942,OUT010
FDW55,3993.17555164,OUT049
DRF13,362.572465891,OUT019
NCW17,2027.86158116,OUT049
FDP13,670.157448085,OUT035
FDS08,2858.15805789,OUT018
NCP17,1043.74554813,OUT035
NCO53,3057.48526964,OUT035
FDH19,2859.62386811,OUT045
FDJ04,2005.39661785,OUT017
FDG10,918.804996406,OUT049
FDA40,204.767924,OUT010
FDI53,2569.25149865,OUT045
FDU09,128.974790356,OUT010
FDK60,1541.4172921,OUT045
FDR43,659.67236522,OUT017
FDW22,3750.21887836,OUT017
DRP47,571.063773957,OUT010
DRG48,364.129149837,OUT010
FDA14,2483.87106785,OUT035
FDU49,1529.06566866,OUT013
FDK28,4053.46427102,OUT045
FDT19,2859.13817535,OUT046
NCQ42,2024.96203332,OUT045
FDD03,3822.86836181,OUT045
NCM53,1571.9664195,OUT013
NCX53,2044.59392396,OUT045
FDV14,2501.38737735,OUT027
NCZ54,2569.25149865,OUT017
FDB39,1020.74065801,OUT013
DRC24,2493.95441437,OUT046
FDY36,1237.36495069,OUT013
FDN01,2876.3153284,OUT035
DRH25,887.698977421,OUT046
FDV08,670.982653131,OUT046
NCP53,3874.84933449,OUT049
FDU52,371.684372445,OUT010
NCI42,3483.15576961,OUT045
FDZ14,2010.25626466,OUT035
FDF11,3893.24491643,OUT046
FDQ13,1455.0824233,OUT018
FDO32,128.974790356,OUT010
DRJ37,2495.69117548,OUT018
FDY43,2699.6022311,OUT046
NCT41,2495.69117548,OUT017
NCV17,2027.86158116,OUT045
FDM04,1185.32387834,OUT027
DRB48,661.591025109,OUT018
FDM24,2495.69117548,OUT013
FDT37,4016.60740115,OUT049
NCO05,225.872819312,OUT010
FDL13,3810.52925859,OUT046
FDL15,2495.69117548,OUT017
FDB11,3565.45829755,OUT018
FDL14,370.022816247,OUT019
FDY10,276.425961844,OUT019
FDJ40,1647.22507307,OUT049
NCW18,3860.58481161,OUT046
NCY06,2027.86158116,OUT013
DRE13,1455.0824233,OUT018
FDA26,3698.69810711,OUT045
NCE19,128.974790356,OUT010
FDE33,1324.09972055,OUT035
DRL59,1185.32387834,OUT027
FDY07,728.656569477,OUT046
FDF57,2853.71503383,OUT018
FDM58,1637.72035197,OUT035
FDP26,2850.21343834,OUT027
FDY32,2575.74722235,OUT046
FDD51,128.974790356,OUT010
FDU22,1985.98609235,OUT018
FDZ49,3558.25670097,OUT018
NCI42,3594.55043743,OUT017
FDT04,1009.84009268,OUT027
NCU41,3057.48526964,OUT045
FDS56,4083.69011936,OUT045
NCN42,2483.87106785,OUT017
FDK34,3885.71477407,OUT046
FDB03,3875.64625943,OUT017
DRJ25,735.37998233,OUT035
FDT25,3009.3825825,OUT027
FDN20,2709.38783633,OUT013
FDP09,3667.87402406,OUT013
FDM20,565.576510558,OUT019
NCG55,1937.74402523,OUT046
NCP14,1569.69481744,OUT045
NCH06,3887.64511314,OUT046
FDV52,1952.43588186,OUT013
NCL07,670.157448085,OUT035
DRJ11,5691.68903373,OUT027
DRO59,1258.22438526,OUT013
FDW15,364.906957513,OUT010
NCQ30,2015.94812621,OUT035
NCN54,151.205494433,OUT019
FDY01,2927.14848286,OUT027
FDX39,3687.71811143,OUT035
FDH53,2314.52377684,OUT027
FDA57,670.157448085,OUT035
NCC07,244.119621848,OUT010
FDU28,3057.48526964,OUT013
FDK36,128.974790356,OUT010
FDR36,664.912188533,OUT018
NCQ17,2495.69117548,OUT035
FDS28,128.974790356,OUT019
FDE08,2483.87106785,OUT045
FDU22,2005.39661785,OUT046
FDG41,1579.1923584,OUT045
FDO31,164.050007203,OUT010
FDM21,569.339960678,OUT019
FDU40,3057.48526964,OUT017
FDV36,2024.96203332,OUT018
FDT10,1261.52022705,OUT027
FDX38,732.547958128,OUT045
NCU30,4246.19695411,OUT027
NCV06,3058.73633799,OUT049
FDT16,4081.41301867,OUT035
NCP41,2891.63559489,OUT027
FDZ56,2753.33414043,OUT017
FDC22,3058.73633799,OUT035
FDU10,666.583974612,OUT035
FDS46,1952.43588186,OUT045
FDO08,2605.72679403,OUT049
NCV42,1588.18393488,OUT018
FDP33,4018.59288405,OUT035
FDJ12,3434.45128797,OUT046
FDH04,1492.30967711,OUT045
NCU54,3671.18804609,OUT013
FDO36,452.279539342,OUT010
FDT37,5848.53591723,OUT027
FDD14,496.479082118,OUT010
FDA16,3747.94130053,OUT013
NCS42,232.431047367,OUT019
FDP10,245.068776107,OUT019
FDQ28,2495.69117548,OUT049
FDK57,268.677271256,OUT010
FDK02,1962.75474986,OUT013
FDW47,2015.94812621,OUT018
NCC42,2030.79542798,OUT018
FDQ37,3054.76839108,OUT018
FDL40,1538.39199737,OUT046
DRE13,206.568431424,OUT010
FDQ34,2850.21343834,OUT027
NCB54,2027.86158116,OUT046
FDS48,2483.87106785,OUT049
FDO15,1066.67600492,OUT045
NCT30,775.017175201,OUT013
FDU49,2494.28791561,OUT027
FDE21,1942.46091028,OUT046
FDS49,169.256989984,OUT019
FDT38,2494.28791561,OUT027
FDZ01,1567.32718083,OUT045
FDC41,1132.27476973,OUT035
DRG13,381.291072784,OUT010
NCZ42,3656.56116543,OUT018
NCM07,1437.29522858,OUT045
NCV17,2027.86158116,OUT018
DRK39,1390.29215753,OUT035
FDS37,1940.20533809,OUT018
FDV12,235.041398361,OUT019
NCG19,3648.72865419,OUT018
FDS51,1189.93405753,OUT013
NCO14,670.982653131,OUT046
FDC38,2030.79542798,OUT046
FDN15,2030.79542798,OUT046
NCH42,3783.55000199,OUT013
FDQ22,665.742829818,OUT046
FDC05,3058.73633799,OUT013
FDZ31,3058.73633799,OUT013
DRJ23,3057.48526964,OUT049
FDC52,2491.37455671,OUT035
DRD12,212.210254763,OUT010
FDV55,2483.87106785,OUT017
FDD32,1385.94531958,OUT046
FDR01,3221.75652798,OUT049
FDY08,282.545117104,OUT019
FDQ45,3058.73633799,OUT045
DRN11,4034.8901177,OUT027
NCS05,2030.79542798,OUT018
FDY32,2571.71014466,OUT035
NCD31,2575.02533746,OUT045
NCE06,2571.71014466,OUT049
NCP14,1569.69481744,OUT046
NCF18,513.987468182,OUT019
FDF14,2491.37455671,OUT018
FDB22,2495.69117548,OUT017
NCH54,2557.2184383,OUT049
FDU27,736.893532392,OUT035
FDS58,4228.74607673,OUT027
NCU29,2476.42514091,OUT035
FDJ57,3058.73633799,OUT013
FDL56,1447.41627641,OUT049
FDH60,3057.48526964,OUT035
FDN24,913.242799667,OUT018
FDD02,2010.25626466,OUT017
FDP15,4075.02043115,OUT017
FDB28,5833.54462616,OUT027
DRC49,2476.42514091,OUT045
NCG30,2019.04012312,OUT018
FDJ14,1313.36338867,OUT049
FDL52,665.742829818,OUT045
NCG19,5848.53591723,OUT027
NCN41,2021.77269577,OUT035
FDW22,3759.6926135,OUT013
FDI02,1686.04536332,OUT013
FDV51,2573.77426912,OUT045
FDV48,1340.96515159,OUT046
NCL17,283.735992601,OUT019
FDP46,1492.30967711,OUT045
FDU10,665.742829818,OUT045
FDT37,568.276244173,OUT010
FDI27,731.351276866,OUT035
FDN51,4075.38276379,OUT046
FDW07,1445.21618404,OUT035
FDN45,3752.6176059,OUT049
DRN37,4267.95610119,OUT027
DRF48,3058.73633799,OUT049
FDP38,128.974790356,OUT019
NCX18,5741.82390199,OUT027
FDK45,1942.46091028,OUT018
FDZ37,1447.41627641,OUT049
FDS50,3563.52768398,OUT018
NCR54,3054.76839108,OUT018
NCS17,1535.51291849,OUT035
FDV31,2882.18926566,OUT046
DRE27,1541.4172921,OUT017
FDN60,2559.80132765,OUT013
FDK26,3058.73633799,OUT013
FDX37,1549.16759721,OUT018
FDW31,3062.78418687,OUT046
FDX26,3054.76839108,OUT018
DRL49,284.738056418,OUT019
FDU49,1443.31909661,OUT017
FDY58,3801.02997482,OUT046
FDN03,3987.1783071,OUT045
NCV06,513.5249077,OUT010
FDH53,1390.29215753,OUT045
FDG31,1081.58215029,OUT018
NCC06,2027.86158116,OUT045
FDS13,4063.93658502,OUT049
FDP16,3908.51629212,OUT035
FDA35,2015.94812621,OUT013
DRP47,3811.68004136,OUT018
FDY28,570.940155654,OUT010
FDY20,1495.58253333,OUT035
NCH30,1675.85819092,OUT017
NCR29,128.974790356,OUT019
NCP05,2483.87106785,OUT013
NCF30,278.112904904,OUT019
FDA08,2576.86401428,OUT035
FDN51,5848.53591723,OUT027
FDH12,1571.9664195,OUT046
FDY39,3058.73633799,OUT017
NCO53,3057.48526964,OUT045
FDB40,2482.13430674,OUT046
FDH02,1492.30967711,OUT049
FDY11,1392.11115531,OUT027
FDQ09,276.329113646,OUT019
FDP16,3897.10920429,OUT013
NCF55,659.67236522,OUT018
FDY09,4539.32550424,OUT027
FDY39,3058.73633799,OUT045
NCU53,2569.25149865,OUT049
NCT41,2491.37455671,OUT049
FDJ45,665.742829818,OUT046
FDR28,2569.25149865,OUT013
FDN08,1970.9745099,OUT013
FDJ07,1940.20533809,OUT049
FDZ09,4260.00868845,OUT027
FDQ14,2486.7375554,OUT017
FDY12,1067.29415438,OUT027
FDK57,2015.94812621,OUT046
FDD20,2015.94812621,OUT049
FDS36,1659.02825338,OUT018
FDI40,1569.69481744,OUT049
FDJ40,1647.22507307,OUT045
FDE08,2483.87106785,OUT013
DRK01,1546.517881,OUT013
FDC58,670.982653131,OUT049
FDE50,3057.48526964,OUT046
FDX48,2495.69117548,OUT035
DRM35,2876.17460464,OUT018
FDG41,1579.1923584,OUT013
FDB52,4036.83551323,OUT046
FDV19,2554.7597923,OUT045
DRG48,2476.42514091,OUT017
FDI26,2974.47729647,OUT013
FDU11,276.748113935,OUT019
